date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:49	40854/40854	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:43%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-12	beta.nvd.nist.gov/800-53/Rev4/control/PM-12.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:50	35191/35191	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:44%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-13	beta.nvd.nist.gov/800-53/Rev4/control/PM-13.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:50	37720/37720	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:44%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-14	beta.nvd.nist.gov/800-53/Rev4/control/PM-14.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:51	34670/34670	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:44%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-15	beta.nvd.nist.gov/800-53/Rev4/control/PM-15.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:51	34827/34827	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:45%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-16	beta.nvd.nist.gov/800-53/Rev4/control/PM-16.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:52	37294/37294	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:45%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-1	beta.nvd.nist.gov/800-53/Rev4/control/RA-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:52	38234/38234	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:46%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-2	beta.nvd.nist.gov/800-53/Rev4/control/RA-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:53	40625/40625	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:46%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-3	beta.nvd.nist.gov/800-53/Rev4/control/RA-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:53	31945/31945	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:47%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-4	beta.nvd.nist.gov/800-53/Rev4/control/RA-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:54	64472/64472	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:47%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-5	beta.nvd.nist.gov/800-53/Rev4/control/RA-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:54	34084/34084	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:48%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/RA-6	beta.nvd.nist.gov/800-53/Rev4/control/RA-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Risk%20Assessment)
15:18:55	38248/38248	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:48%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-1	beta.nvd.nist.gov/800-53/Rev4/control/CA-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:55	63813/63813	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:49%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-2	beta.nvd.nist.gov/800-53/Rev4/control/CA-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:56	56551/56551	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:49%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-3	beta.nvd.nist.gov/800-53/Rev4/control/CA-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:56	32103/32103	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:50%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-4	beta.nvd.nist.gov/800-53/Rev4/control/CA-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:57	36639/36639	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:50%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-5	beta.nvd.nist.gov/800-53/Rev4/control/CA-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:57	40374/40374	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:51%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-6	beta.nvd.nist.gov/800-53/Rev4/control/CA-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:57	52009/52009	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:51%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-7	beta.nvd.nist.gov/800-53/Rev4/control/CA-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:58	45552/45552	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:52%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-8	beta.nvd.nist.gov/800-53/Rev4/control/CA-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:59	38837/38837	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:52%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CA-9	beta.nvd.nist.gov/800-53/Rev4/control/CA-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Security%20Assessment%20and%20Authorization)
15:18:59	37262/37262	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:53%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-1	beta.nvd.nist.gov/800-53/Rev4/control/SC-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:18:59	38595/38595	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:53%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-2	beta.nvd.nist.gov/800-53/Rev4/control/SC-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:00	53673/53673	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:54%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-3	beta.nvd.nist.gov/800-53/Rev4/control/SC-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:00	39518/39518	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:54%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-4	beta.nvd.nist.gov/800-53/Rev4/control/SC-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:01	47236/47236	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:55%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-5	beta.nvd.nist.gov/800-53/Rev4/control/SC-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:01	33536/33536	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:55%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-6	beta.nvd.nist.gov/800-53/Rev4/control/SC-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:02	118657/118657	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:55%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-7	beta.nvd.nist.gov/800-53/Rev4/control/SC-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:02	56448/56448	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:56%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-8	beta.nvd.nist.gov/800-53/Rev4/control/SC-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:03	32130/32130	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:56%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-9	beta.nvd.nist.gov/800-53/Rev4/control/SC-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:03	34099/34099	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:57%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-10	beta.nvd.nist.gov/800-53/Rev4/control/SC-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:03	35779/35779	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:57%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-11	beta.nvd.nist.gov/800-53/Rev4/control/SC-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:04	43090/43090	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:58%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-12	beta.nvd.nist.gov/800-53/Rev4/control/SC-12.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:04	42298/42298	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:58%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-13	beta.nvd.nist.gov/800-53/Rev4/control/SC-13.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:05	32248/32248	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:58%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-14	beta.nvd.nist.gov/800-53/Rev4/control/SC-14.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:05	43695/43695	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:59%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-15	beta.nvd.nist.gov/800-53/Rev4/control/SC-15.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:06	36074/36074	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:59%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-16	beta.nvd.nist.gov/800-53/Rev4/control/SC-16.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:06	35230/35230	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:00%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-17	beta.nvd.nist.gov/800-53/Rev4/control/SC-17.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:06	46160/46160	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:00%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-18	beta.nvd.nist.gov/800-53/Rev4/control/SC-18.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:07	33864/33864	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:00%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-19	beta.nvd.nist.gov/800-53/Rev4/control/SC-19.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:07	39839/39839	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:01%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-20	beta.nvd.nist.gov/800-53/Rev4/control/SC-20.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:08	36193/36193	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:01%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-21	beta.nvd.nist.gov/800-53/Rev4/control/SC-21.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:08	36050/36050	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:02%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-22	beta.nvd.nist.gov/800-53/Rev4/control/SC-22.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:09	46543/46543	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:02%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-23	beta.nvd.nist.gov/800-53/Rev4/control/SC-23.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:09	34869/34869	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:03%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-24	beta.nvd.nist.gov/800-53/Rev4/control/SC-24.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:10	33261/33261	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:03%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-25	beta.nvd.nist.gov/800-53/Rev4/control/SC-25.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:10	34645/34645	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:04%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-26	beta.nvd.nist.gov/800-53/Rev4/control/SC-26.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:11	33741/33741	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:04%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-27	beta.nvd.nist.gov/800-53/Rev4/control/SC-27.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:11	45660/45660	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:05%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-28	beta.nvd.nist.gov/800-53/Rev4/control/SC-28.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:12	38425/38425	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:05%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-29	beta.nvd.nist.gov/800-53/Rev4/control/SC-29.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:12	52949/52949	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:05%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-30	beta.nvd.nist.gov/800-53/Rev4/control/SC-30.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:12	42075/42075	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:06%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-31	beta.nvd.nist.gov/800-53/Rev4/control/SC-31.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:13	35260/35260	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:06%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-32	beta.nvd.nist.gov/800-53/Rev4/control/SC-32.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:13	32139/32139	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:08%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-33	beta.nvd.nist.gov/800-53/Rev4/control/SC-33.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:14	44271/44271	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:08%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-34	beta.nvd.nist.gov/800-53/Rev4/control/SC-34.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:14	33881/33881	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:09%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-35	beta.nvd.nist.gov/800-53/Rev4/control/SC-35.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:15	37682/37682	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:09%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-36	beta.nvd.nist.gov/800-53/Rev4/control/SC-36.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:15	39819/39819	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:09%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-37	beta.nvd.nist.gov/800-53/Rev4/control/SC-37.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:16	36041/36041	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:10%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-38	beta.nvd.nist.gov/800-53/Rev4/control/SC-38.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:16	38885/38885	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:10%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-39	beta.nvd.nist.gov/800-53/Rev4/control/SC-39.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:17	50035/50035	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:11%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-40	beta.nvd.nist.gov/800-53/Rev4/control/SC-40.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:17	33674/33674	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:11%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-41	beta.nvd.nist.gov/800-53/Rev4/control/SC-41.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:17	44575/44575	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:12%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-42	beta.nvd.nist.gov/800-53/Rev4/control/SC-42.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:18	33775/33775	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:12%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-43	beta.nvd.nist.gov/800-53/Rev4/control/SC-43.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:19	34890/34890	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:13%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SC-44	beta.nvd.nist.gov/800-53/Rev4/control/SC-44.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Communications%20Protection)
15:19:19	37182/37182	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:13%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-1	beta.nvd.nist.gov/800-53/Rev4/control/SI-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:20	57479/57479	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:14%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-2	beta.nvd.nist.gov/800-53/Rev4/control/SI-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:20	74244/74244	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:14%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-3	beta.nvd.nist.gov/800-53/Rev4/control/SI-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:20	112267/112267	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:15%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-4	beta.nvd.nist.gov/800-53/Rev4/control/SI-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:21	40232/40232	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:15%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-5	beta.nvd.nist.gov/800-53/Rev4/control/SI-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:21	41153/41153	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:16%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-6	beta.nvd.nist.gov/800-53/Rev4/control/SI-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:22	88538/88538	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:16%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-7	beta.nvd.nist.gov/800-53/Rev4/control/SI-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:22	42219/42219	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:17%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-8	beta.nvd.nist.gov/800-53/Rev4/control/SI-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:23	32138/32138	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:17%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-9	beta.nvd.nist.gov/800-53/Rev4/control/SI-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:23	52426/52426	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:18%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-10	beta.nvd.nist.gov/800-53/Rev4/control/SI-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:24	34906/34906	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:18%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-11	beta.nvd.nist.gov/800-53/Rev4/control/SI-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:24	34137/34137	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:18%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-12	beta.nvd.nist.gov/800-53/Rev4/control/SI-12.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:25	46146/46146	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:19%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-13	beta.nvd.nist.gov/800-53/Rev4/control/SI-13.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:25	40750/40750	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:19%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-14	beta.nvd.nist.gov/800-53/Rev4/control/SI-14.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:26	33844/33844	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:20%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-15	beta.nvd.nist.gov/800-53/Rev4/control/SI-15.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:26	33821/33821	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:20%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-16	beta.nvd.nist.gov/800-53/Rev4/control/SI-16.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:27	34020/34020	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:21%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SI-17	beta.nvd.nist.gov/800-53/Rev4/control/SI-17.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Information%20Integrity)
15:19:27	37153/37153	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:21%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SA-1	beta.nvd.nist.gov/800-53/Rev4/control/SA-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Services%20Acquisition)
15:19:27	34593/34593	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:22%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SA-2	beta.nvd.nist.gov/800-53/Rev4/control/SA-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Services%20Acquisition)
15:19:28	39345/39345	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:19:22%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/SA-3	beta.nvd.nist.gov/800-53/Rev4/control/SA-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/System%20and%20Services%20Acquisition)
